,Número de vistas de página,Usuarios nuevos,Usuarios,Número de sesiones por usuario,Sesiones,Argentina,Otros Paises,mobile,desktop,tablet,Categoría de dispositivo promedio,Categoría de dispositivo std,Windows,Android,Linux,Macintosh,Sistema operativo (not set),iOS,Windows Phone,Chrome OS,Tizen,Sistema operativo promedio,Sistema operativo std,Organic Search,Social,Direct,Referral,Agrupación de canales predeterminada promedio,Agrupación de canales predeterminada std,mediana_de_medianas,lag_90,lag_180,lag_270,lag_360,mediana Dispositivos,mediana Sistema operativo,mediana Agrupación de canales predeterminada
0,38.0,23.0,23.0,1.173913,27.0,37.0,1.0,30.0,8.0,0.0,12.666667,12.684198,8.0,30.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.2222223,9.4490185,19.0,3.0,15.0,1.0,9.5,7.664855,30.198019801980198,31.935064,26.653225,19.886524,23.640625,8.0,0.0,9.0
1,35.0,22.0,23.0,1.0434783,24.0,33.0,2.0,21.0,14.0,0.0,11.666667,8.730534,14.0,18.0,0.0,0.0,0.0,3.0,0.0,0,0.0,3.8888888,6.6071415,8.0,1.0,26.0,0.0,8.75,10.42533,30.198019801980198,31.935064,26.653225,19.886524,23.640625,14.0,0.0,4.5
2,46.0,16.0,21.0,1.1428572,24.0,41.0,5.0,37.0,9.0,0.0,15.333333,15.75507,7.0,36.0,0.0,2.0,0.0,1.0,0.0,0,0.0,5.111111,11.129984,11.0,13.0,22.0,0.0,11.5,7.826238,30.198019801980198,31.935064,26.653225,19.886524,23.640625,9.0,0.0,12.0
3,32.0,10.0,13.0,1.0769231,14.0,26.0,6.0,20.0,12.0,0.0,10.666667,8.219218,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.5555556,6.913933,7.0,2.0,23.0,0.0,8.0,9.027735,30.198019801980198,31.935064,26.653225,19.886524,23.640625,12.0,0.0,4.5
4,15.0,9.0,10.0,1.0,10.0,14.0,1.0,8.0,7.0,0.0,5.0,3.559026,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.6666666,3.1269438,6.0,0.0,9.0,0.0,3.75,3.8971143,30.198019801980198,31.935064,26.653225,19.886524,23.640625,7.0,0.0,3.0
5,12.0,6.0,7.0,1.0,7.0,10.0,2.0,9.0,3.0,0.0,4.0,3.7416575,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.3333334,2.8674417,10.0,0.0,2.0,0.0,3.0,4.1231055,30.198019801980198,31.935064,26.653225,19.886524,23.640625,3.0,0.0,1.0
6,9.0,5.0,6.0,1.0,6.0,5.0,4.0,2.0,7.0,0.0,3.0,2.9439204,4.0,2.0,0.0,3.0,0.0,0.0,0.0,0,0.0,1.0,1.4907119,8.0,0.0,1.0,0.0,2.25,3.344772,30.17684210526316,31.935064,26.653225,19.886524,23.640625,2.0,0.0,0.5
7,68.0,36.0,40.0,1.125,45.0,67.0,1.0,52.0,16.0,0.0,22.666666,21.746008,16.0,51.0,0.0,0.0,0.0,1.0,0.0,0,0.0,7.5555553,16.139057,9.0,16.0,43.0,0.0,17.0,16.046806,30.17684210526316,31.935064,26.653225,19.886524,23.640625,16.0,0.0,12.5
8,26.0,9.0,13.0,1.1538461,15.0,25.0,1.0,17.0,9.0,0.0,8.666667,6.9442225,9.0,14.0,0.0,0.0,0.0,3.0,0.0,0,0.0,2.8888888,4.8406715,11.0,3.0,12.0,0.0,6.5,5.1234756,30.17684210526316,31.935064,26.653225,19.886524,23.640625,9.0,0.0,7.0
9,53.0,21.0,23.0,1.3478261,31.0,46.0,7.0,41.0,12.0,0.0,17.666666,17.211107,12.0,37.0,0.0,0.0,0.0,4.0,0.0,0,0.0,5.888889,11.627978,20.0,2.0,31.0,0.0,13.25,12.871965,30.17684210526316,31.935064,26.653225,19.886524,23.640625,12.0,0.0,11.0
10,21.0,10.0,13.0,1.0769231,14.0,19.0,2.0,11.0,10.0,0.0,7.0,4.9665546,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.3333333,4.371626,9.0,0.0,12.0,0.0,5.25,5.3560715,30.17684210526316,31.935064,26.653225,19.886524,23.640625,10.0,0.0,4.5
11,34.0,14.0,17.0,1.1764706,20.0,31.0,3.0,17.0,17.0,0.0,11.333333,8.013877,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.7777777,7.067575,9.0,1.0,24.0,0.0,8.5,9.604687,30.17684210526316,31.935064,26.653225,19.886524,23.640625,17.0,0.0,5.0
12,9.0,6.0,6.0,1.0,6.0,6.0,3.0,6.0,3.0,0.0,3.0,2.4494898,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,2.0,4.0,0.0,3.0,2.0,2.25,1.47902,30.0,31.935064,26.653225,19.886524,23.640625,3.0,0.0,2.5
13,10.0,5.0,7.0,1.4285715,10.0,8.0,2.0,3.0,7.0,0.0,3.3333333,2.8674417,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.1111112,2.2825153,6.0,0.0,4.0,0.0,2.5,2.598076,28.60655737704918,31.935064,26.653225,19.886524,23.640625,3.0,0.0,2.0
14,60.0,30.0,39.0,1.1025641,43.0,58.0,2.0,47.0,13.0,0.0,20.0,19.815819,13.0,45.0,0.0,0.0,0.0,2.0,0.0,0,0.0,6.6666665,14.134276,19.0,9.0,32.0,0.0,15.0,11.895377,28.60655737704918,31.935064,26.653225,19.886524,23.640625,13.0,0.0,14.0
15,25.0,13.0,18.0,1.1111112,20.0,22.0,3.0,10.0,15.0,0.0,8.333333,6.2360954,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.7777777,5.3287015,16.0,3.0,6.0,0.0,6.25,6.0156045,28.60655737704918,31.935064,26.653225,19.886524,23.640625,10.0,0.0,4.5
16,91.0,41.0,50.0,1.2040817,59.0,90.0,1.0,74.0,17.0,0.0,30.333334,31.647362,14.0,61.0,2.0,1.0,0.0,13.0,0.0,0,0.0,10.111111,18.770216,15.0,17.0,58.0,1.0,22.75,21.2647,29.5,31.935064,26.653225,19.886524,23.640625,17.0,1.0,16.0
17,25.0,14.0,19.0,1.1578947,22.0,18.0,7.0,18.0,7.0,0.0,8.333333,7.408704,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.7777777,5.8076153,11.0,1.0,12.0,1.0,6.25,5.2618914,28.60655737704918,31.935064,26.653225,19.886524,23.640625,7.0,0.0,6.0
18,26.0,16.0,16.0,1.0,16.0,25.0,1.0,20.0,6.0,0.0,8.666667,8.37987,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.8888888,6.332359,9.0,0.0,17.0,0.0,6.5,7.0887237,26.22,31.935064,26.653225,19.886524,23.640625,6.0,0.0,4.5
19,18.0,9.0,9.0,1.1111112,10.0,13.0,5.0,7.0,11.0,0.0,6.0,4.5460606,6.0,7.0,0.0,5.0,0.0,0.0,0.0,0,0.0,2.0,2.8674417,8.0,0.0,9.0,1.0,4.5,4.031129,26.22,31.935064,26.653225,19.886524,23.640625,7.0,0.0,4.5
21,23.0,8.0,11.0,1.2727273,14.0,21.0,2.0,5.0,17.0,1.0,7.6666665,6.7986927,15.0,3.0,1.0,1.0,0.0,3.0,0.0,0,0.0,2.5555556,4.5487757,5.0,0.0,18.0,0.0,5.75,7.361216,26.22,31.935064,26.653225,19.886524,23.640625,5.0,1.0,2.5
22,12.0,9.0,11.0,1.0909091,12.0,11.0,1.0,6.0,6.0,0.0,4.0,2.828427,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.3333334,2.4944382,5.0,1.0,6.0,0.0,3.0,2.5495098,26.22,31.935064,26.653225,19.886524,23.640625,6.0,0.0,3.0
23,107.0,65.0,70.0,1.2285714,86.0,103.0,4.0,45.0,61.0,1.0,35.666668,25.368397,49.0,45.0,11.0,1.0,0.0,1.0,0.0,0,0.0,11.888889,19.081371,30.0,6.0,71.0,0.0,26.75,27.904972,26.22,31.935064,26.653225,19.886524,23.640625,45.0,1.0,18.0
24,26.0,12.0,16.0,1.4375,23.0,25.0,1.0,9.0,17.0,0.0,8.666667,6.9442225,16.0,6.0,1.0,0.0,0.0,3.0,0.0,0,0.0,2.8888888,5.0209436,20.0,0.0,6.0,0.0,6.5,8.170068,26.22,31.935064,26.653225,19.886524,23.640625,9.0,0.0,3.0
25,5.0,4.0,5.0,1.0,5.0,3.0,2.0,2.0,3.0,0.0,1.6666666,1.2472191,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5555556,1.0657403,2.0,0.0,3.0,0.0,1.25,1.299038,26.22,31.935064,26.653225,19.886524,23.640625,2.0,0.0,1.0
26,6.0,2.0,2.0,1.0,2.0,6.0,0.0,6.0,0.0,0.0,2.0,2.828427,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6666667,1.8856181,6.0,0.0,0.0,0.0,1.5,2.598076,26.22,31.935064,26.653225,19.886524,23.640625,0.0,0.0,0.0
27,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.33333334,0.47140452,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.11111111,0.3142697,1.0,0.0,0.0,0.0,0.25,0.4330127,26.22,31.935064,26.653225,19.886524,23.640625,0.0,0.0,0.0
28,17.0,9.0,9.0,1.0,9.0,6.0,11.0,5.0,12.0,0.0,5.6666665,4.9216075,3.0,5.0,6.0,3.0,0.0,0.0,0.0,0,0.0,1.8888888,2.2825153,9.0,0.0,8.0,0.0,4.25,4.2646804,26.22,31.935064,26.653225,19.886524,23.640625,5.0,0.0,4.0
29,15.0,8.0,9.0,1.1111112,10.0,12.0,3.0,9.0,6.0,0.0,5.0,3.7416575,3.0,7.0,2.0,1.0,0.0,2.0,0.0,0,0.0,1.6666666,2.1602468,5.0,0.0,10.0,0.0,3.75,4.145781,26.22,31.935064,26.653225,19.886524,23.640625,6.0,1.0,2.5
30,4.0,2.0,4.0,1.0,4.0,3.0,1.0,3.0,1.0,0.0,1.3333334,1.2472191,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.44444445,0.95581394,1.0,0.0,3.0,0.0,1.0,1.2247449,25.089285714285715,31.935064,26.653225,19.886524,23.640625,1.0,0.0,0.5
31,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.33333334,0.47140452,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.11111111,0.3142697,1.0,0.0,0.0,0.0,0.25,0.4330127,25.089285714285715,31.935064,26.653225,19.886524,23.640625,0.0,0.0,0.0
32,3.0,2.0,3.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,1.0,1.4142135,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.33333334,0.94280905,1.0,0.0,2.0,0.0,0.75,0.8291562,25.089285714285715,31.935064,26.653225,19.886524,23.640625,0.0,0.0,0.5
33,9.0,6.0,6.0,1.1666666,7.0,6.0,3.0,3.0,6.0,0.0,3.0,2.4494898,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,2.0,7.0,0.0,2.0,0.0,2.25,2.8613808,25.089285714285715,31.935064,26.653225,19.886524,23.640625,3.0,0.0,1.0
34,14.0,4.0,4.0,1.0,4.0,13.0,1.0,6.0,8.0,0.0,4.6666665,3.3993464,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0.0,1.5555556,2.9481108,6.0,0.0,8.0,0.0,3.5,3.5707142,25.089285714285715,31.935064,26.653225,19.886524,23.640625,6.0,0.0,3.0
35,6.0,2.0,4.0,1.0,4.0,5.0,1.0,3.0,3.0,0.0,2.0,1.4142135,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6666667,1.2472191,5.0,0.0,1.0,0.0,1.5,2.0615528,25.089285714285715,31.935064,26.653225,19.886524,23.640625,3.0,0.0,0.5
36,14.0,8.0,8.0,1.25,10.0,8.0,6.0,8.0,6.0,0.0,4.6666665,3.3993464,5.0,8.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.5555556,2.7532248,5.0,0.0,9.0,0.0,3.5,3.7749171,25.089285714285715,31.935064,26.653225,19.886524,23.640625,6.0,0.0,2.5
37,5.0,5.0,5.0,1.0,5.0,3.0,2.0,5.0,0.0,0.0,1.6666666,2.3570225,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.5555556,1.2570788,3.0,0.0,2.0,0.0,1.25,1.299038,25.089285714285715,31.935064,26.653225,19.886524,23.640625,0.0,0.0,1.0
38,10.0,8.0,9.0,1.1111112,10.0,7.0,3.0,2.0,8.0,0.0,3.3333333,3.3993464,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0,0.0,1.1111112,1.8525925,7.0,1.0,2.0,0.0,2.5,2.6925824,25.089285714285715,31.935064,26.653225,19.886524,23.640625,2.0,0.0,1.5
39,16.0,8.0,8.0,1.0,8.0,11.0,5.0,10.0,6.0,0.0,5.3333335,4.109609,6.0,6.0,0.0,0.0,0.0,4.0,0.0,0,0.0,1.7777778,2.5724082,6.0,0.0,10.0,0.0,4.0,4.2426405,25.089285714285715,31.935064,26.653225,19.886524,23.640625,6.0,0.0,3.0
40,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.33333334,0.47140452,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.11111111,0.3142697,0.0,0.0,1.0,0.0,0.25,0.4330127,25.089285714285715,31.935064,26.653225,19.886524,23.640625,0.0,0.0,0.0
41,12.0,6.0,6.0,1.1666666,7.0,12.0,0.0,6.0,6.0,0.0,4.0,2.828427,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.3333334,2.4944382,10.0,0.0,2.0,0.0,3.0,4.1231055,25.089285714285715,31.935064,26.653225,19.886524,23.640625,6.0,0.0,1.0
42,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.6666667,0.47140452,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.22222222,0.41573972,1.0,0.0,1.0,0.0,0.5,0.5,25.089285714285715,31.935064,26.653225,19.886524,23.640625,1.0,0.0,0.5
43,14.0,8.0,9.0,1.0,9.0,12.0,2.0,3.0,11.0,0.0,4.6666665,4.642796,11.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.5555556,3.4029763,10.0,0.0,4.0,0.0,3.5,4.092676,25.089285714285715,31.935064,26.653225,19.886524,23.640625,3.0,0.0,2.0
44,50.0,15.0,17.0,1.117647,19.0,48.0,2.0,40.0,10.0,0.0,16.666666,16.99673,10.0,36.0,0.0,0.0,0.0,4.0,0.0,0,0.0,5.5555553,11.226072,9.0,34.0,7.0,0.0,12.5,12.85496,25.089285714285715,31.935064,26.653225,19.886524,23.640625,10.0,0.0,8.0
45,10.0,9.0,9.0,1.0,9.0,8.0,2.0,4.0,6.0,0.0,3.3333333,2.4944382,4.0,3.0,2.0,0.0,0.0,1.0,0.0,0,0.0,1.1111112,1.4487116,4.0,1.0,4.0,1.0,2.5,1.5,25.089285714285715,31.935064,26.653225,19.886524,23.640625,4.0,0.0,2.5
46,5.0,4.0,4.0,1.0,4.0,5.0,0.0,2.0,3.0,0.0,1.6666666,1.2472191,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5555556,1.0657403,1.0,0.0,2.0,2.0,1.25,0.8291562,25.089285714285715,31.935064,26.653225,19.886524,23.640625,2.0,0.0,1.5
47,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.6666667,0.94280905,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.22222222,0.6285394,2.0,0.0,0.0,0.0,0.5,0.8660254,25.089285714285715,31.935064,26.653225,19.886524,23.640625,0.0,0.0,0.0
48,36.0,14.0,17.0,1.117647,19.0,35.0,1.0,29.0,7.0,0.0,12.0,12.355835,6.0,29.0,0.0,1.0,0.0,0.0,0.0,0,0.0,4.0,9.030811,14.0,12.0,9.0,1.0,9.0,4.9497476,14.5,31.935064,26.653225,19.886524,23.640625,7.0,0.0,10.5
49,37.0,15.0,24.0,1.3809524,29.0,35.0,2.0,25.0,12.0,0.0,12.333333,10.208928,8.0,25.0,4.0,0.0,0.0,0.0,0.0,0,0.0,4.111111,7.837863,20.0,8.0,9.0,0.0,9.25,7.1195154,23.0,31.935064,26.653225,19.886524,23.640625,12.0,0.0,8.5
50,61.0,21.0,33.0,1.3571428,38.0,61.0,0.0,42.0,19.0,0.0,20.333334,17.172329,16.0,31.0,0.0,3.0,0.0,11.0,0.0,0,0.0,6.7777777,10.184713,31.0,13.0,17.0,0.0,15.25,11.053845,23.0,31.935064,26.653225,19.886524,23.640625,19.0,0.0,15.0
51,33.0,15.0,20.0,1.1578947,22.0,32.0,1.0,9.0,24.0,0.0,11.0,9.899495,20.0,5.0,1.0,3.0,0.0,4.0,0.0,0,0.0,3.6666667,6.0553007,17.0,0.0,16.0,0.0,8.25,8.257572,25.089285714285715,31.935064,26.653225,19.886524,23.640625,9.0,1.0,8.0
52,18.0,14.0,14.0,1.0,14.0,14.0,4.0,9.0,9.0,0.0,6.0,4.2426405,9.0,5.0,0.0,0.0,0.0,4.0,0.0,0,0.0,2.0,3.091206,11.0,1.0,5.0,1.0,4.5,4.092676,25.089285714285715,31.935064,26.653225,19.886524,23.640625,9.0,0.0,3.0
53,8.0,6.0,6.0,1.0,6.0,4.0,4.0,1.0,7.0,0.0,2.6666667,3.091206,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8888889,2.182987,1.0,0.0,7.0,0.0,2.0,2.9154758,25.089285714285715,31.935064,26.653225,19.886524,23.640625,1.0,0.0,0.5
54,7.0,4.0,5.0,1.25,5.0,6.0,1.0,6.0,1.0,0.0,2.3333333,2.6246693,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.7777778,1.2272624,2.0,0.0,5.0,0.0,1.75,2.046338,25.089285714285715,31.935064,26.653225,19.886524,23.640625,1.0,0.0,1.0
55,76.0,12.0,21.0,1.3,26.0,70.0,6.0,29.0,47.0,0.0,25.333334,19.362047,47.0,24.0,0.0,0.0,0.0,5.0,0.0,0,0.0,8.444445,15.521391,29.0,16.0,31.0,0.0,19.0,12.389512,25.5,31.935064,26.653225,19.886524,23.640625,29.0,0.0,22.5
56,57.0,17.0,22.0,1.1428572,24.0,53.0,4.0,6.0,51.0,0.0,19.0,22.759613,50.0,6.0,0.0,1.0,0.0,0.0,0.0,0,0.0,6.3333335,15.549205,41.0,1.0,15.0,0.0,14.25,16.543503,25.5,31.935064,26.653225,19.886524,23.640625,6.0,0.0,8.0
57,94.0,37.0,42.0,1.1463414,47.0,18.0,76.0,79.0,15.0,0.0,31.333334,34.2572,15.0,76.0,0.0,0.0,0.0,3.0,0.0,0,0.0,10.444445,23.636652,4.0,9.0,81.0,0.0,23.5,33.35041,26.22,31.935064,26.653225,19.886524,23.640625,15.0,0.0,6.5
58,48.0,18.0,27.0,1.2608696,29.0,40.0,8.0,27.0,21.0,0.0,16.0,11.575837,20.0,27.0,1.0,0.0,0.0,0.0,0.0,0,0.0,5.3333335,9.854497,18.0,11.0,19.0,0.0,12.0,7.5828753,26.22,31.935064,26.653225,19.886524,23.640625,21.0,0.0,14.5
59,32.0,13.0,18.0,1.3333334,20.0,30.0,2.0,11.0,21.0,0.0,10.666667,8.576453,18.0,8.0,0.0,3.0,0.0,3.0,0.0,0,0.0,3.5555556,5.6981697,16.0,3.0,13.0,0.0,8.0,6.670832,28.60655737704918,31.935064,26.653225,19.886524,23.640625,11.0,0.0,8.0
60,6.0,6.0,6.0,1.0,6.0,5.0,1.0,5.0,1.0,0.0,2.0,2.1602468,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.6666667,1.5634719,2.0,0.0,4.0,0.0,1.5,1.6583124,28.60655737704918,31.935064,26.653225,19.886524,23.640625,1.0,0.0,1.0
61,4.0,3.0,4.0,1.25,5.0,3.0,1.0,2.0,2.0,0.0,1.3333334,0.94280905,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.44444445,0.83147943,3.0,0.0,1.0,0.0,1.0,1.2247449,28.60655737704918,31.935064,26.653225,19.886524,23.640625,2.0,0.0,0.5
62,13.0,5.0,5.0,1.0,5.0,9.0,4.0,3.0,10.0,0.0,4.3333335,4.189935,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,1.4444444,2.3147407,9.0,0.0,3.0,1.0,3.25,3.49106,25.0,31.935064,26.653225,19.886524,23.640625,3.0,0.0,2.0
63,94.0,19.0,25.0,1.3043479,30.0,87.0,7.0,25.0,69.0,0.0,31.333334,28.522896,66.0,23.0,0.0,3.0,0.0,2.0,0.0,0,0.0,10.444445,20.85991,37.0,11.0,46.0,0.0,23.5,18.688232,25.089285714285715,31.935064,26.653225,19.886524,23.640625,25.0,0.0,24.0
64,34.0,10.0,18.0,1.375,22.0,31.0,3.0,21.0,13.0,0.0,11.333333,8.653836,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.7777777,7.314791,10.0,3.0,21.0,0.0,8.5,8.077747,26.22,31.935064,26.653225,19.886524,23.640625,13.0,0.0,6.5
65,39.0,16.0,22.0,1.15,23.0,37.0,2.0,27.0,12.0,0.0,13.0,11.045361,12.0,26.0,0.0,0.0,0.0,1.0,0.0,0,0.0,4.3333335,8.51143,6.0,8.0,25.0,0.0,9.75,9.283722,26.22,31.935064,26.653225,19.886524,23.640625,12.0,0.0,7.0
66,23.0,11.0,15.0,1.0714285,15.0,23.0,0.0,10.0,13.0,0.0,7.6666665,5.5577774,10.0,10.0,1.0,2.0,0.0,0.0,0.0,0,0.0,2.5555556,4.030746,10.0,5.0,8.0,0.0,5.75,3.7666297,28.5,31.935064,26.653225,19.886524,23.640625,10.0,0.0,6.5
67,13.0,4.0,7.0,1.3333334,8.0,11.0,2.0,7.0,6.0,0.0,4.3333335,3.091206,6.0,3.0,0.0,0.0,0.0,4.0,0.0,0,0.0,1.4444444,2.1659544,3.0,1.0,9.0,0.0,3.25,3.49106,28.5,31.935064,26.653225,19.886524,23.640625,6.0,0.0,2.0
68,5.0,5.0,5.0,1.2,6.0,4.0,1.0,3.0,2.0,0.0,1.6666666,1.2472191,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5555556,1.0657403,3.0,0.0,1.0,1.0,1.25,1.0897248,27.5,31.935064,26.653225,19.886524,23.640625,2.0,0.0,1.0
69,20.0,11.0,15.0,1.2666667,19.0,18.0,2.0,10.0,10.0,0.0,6.6666665,4.714045,9.0,10.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.2222223,3.9094694,16.0,0.0,3.0,1.0,5.0,6.4420495,21.5,31.935064,26.653225,19.886524,23.640625,10.0,0.0,2.0
