,Número de vistas de página,Usuarios nuevos,Usuarios,Número de sesiones por usuario,Sesiones,Argentina,Otros Paises,mobile,desktop,tablet,Categoría de dispositivo promedio,Categoría de dispositivo std,Windows,Android,Linux,Macintosh,Sistema operativo (not set),iOS,Windows Phone,Chrome OS,Tizen,Sistema operativo promedio,Sistema operativo std,Organic Search,Social,Direct,Referral,Agrupación de canales predeterminada promedio,Agrupación de canales predeterminada std,mediana_de_medianas,lag_90,lag_180,lag_270,lag_360
796,55.0,16.0,20.0,1.1,22.0,55.0,0.0,36.0,19.0,0.0,18.333334,14.704496,19.0,15.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,5.5,8.511757,13.0,0.0,42.0,0.0,13.75,17.151896,15.0,7.0,29.0,13.0,12.0
797,60.0,18.0,18.0,1.1666666,21.0,60.0,0.0,48.0,12.0,0.0,20.0,20.396078,12.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.449913,11.0,2.0,47.0,0.0,15.0,18.934095,15.5,12.0,12.0,4.0,39.0
798,50.0,9.0,14.0,1.2857143,18.0,50.0,0.0,12.0,38.0,0.0,16.666666,15.860503,38.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.567195,12.0,31.0,7.0,0.0,12.5,11.5,16.0,8.0,43.0,4.0,21.0
799,10.0,6.0,9.0,1.0,9.0,9.0,1.0,8.0,2.0,0.0,3.3333333,3.3993464,2.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.8439089,6.0,1.0,3.0,0.0,2.5,2.291288,15.5,17.0,18.0,12.0,25.0
800,15.0,4.0,8.0,1.375,11.0,15.0,0.0,8.0,7.0,0.0,5.0,3.559026,7.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,2.7658634,6.0,5.0,4.0,0.0,3.75,2.2776084,15.0,2.0,20.0,4.0,79.0
801,6.0,0.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,0.0,2.0,2.828427,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.8,0.0,0.0,6.0,0.0,1.5,2.598076,15.0,7.0,35.0,13.0,29.0
802,34.0,8.0,10.0,1.3,13.0,33.0,1.0,5.0,29.0,0.0,11.333333,12.657891,29.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.4,8.59302,16.0,1.0,17.0,0.0,8.5,8.01561,15.0,14.0,30.0,9.0,13.0
803,40.0,13.0,18.0,1.0,18.0,39.0,1.0,24.0,16.0,0.0,13.333333,9.977753,16.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,7.9120164,12.0,2.0,24.0,2.0,10.0,9.055386,15.0,22.0,71.0,5.0,126.0
804,24.0,10.0,16.0,1.125,18.0,22.0,2.0,16.0,8.0,0.0,8.0,6.531973,4.0,14.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.4,4.1761227,5.0,1.0,18.0,0.0,6.0,7.17635,16.0,27.0,46.0,3.0,118.0
805,51.0,8.0,15.0,1.2666667,19.0,47.0,4.0,27.0,24.0,0.0,17.0,12.083046,24.0,24.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.1,9.491575,23.0,14.0,14.0,0.0,12.75,8.2272415,16.0,14.0,412.0,13.0,186.0
806,20.0,8.0,11.0,1.0,11.0,19.0,1.0,15.0,5.0,0.0,6.6666665,6.2360954,5.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.9749215,2.0,2.0,16.0,0.0,5.0,6.4031243,16.0,8.0,203.0,35.0,98.0
807,16.0,4.0,7.0,1.1428572,8.0,16.0,0.0,6.0,10.0,0.0,5.3333335,4.109609,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,3.3226495,3.0,0.0,13.0,0.0,4.0,5.338539,16.0,23.0,82.0,14.0,76.0
808,8.0,2.0,5.0,1.0,5.0,8.0,0.0,4.0,4.0,0.0,2.6666667,1.8856181,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.6,2.0,0.0,5.0,1.0,2.0,1.8708287,16.0,38.0,63.0,30.0,50.0
809,34.0,13.0,18.0,1.1111112,20.0,33.0,1.0,11.0,23.0,0.0,11.333333,9.392669,23.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,7.310267,15.0,4.0,15.0,0.0,8.5,6.652067,16.0,40.0,56.0,30.0,81.0
810,27.0,5.0,8.0,1.125,9.0,27.0,0.0,21.0,6.0,0.0,9.0,8.83176,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,6.356886,17.0,2.0,8.0,0.0,6.75,6.609652,16.0,21.0,26.0,54.0,31.0
811,36.0,7.0,13.0,1.2307693,16.0,35.0,1.0,18.0,18.0,0.0,12.0,8.485281,17.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,6.959885,16.0,11.0,9.0,0.0,9.0,5.7879186,16.5,21.0,27.0,40.0,15.0
812,71.0,24.0,30.0,1.1666666,35.0,56.0,15.0,47.0,24.0,0.0,23.666666,19.189117,22.0,44.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,7.1,13.888484,30.0,9.0,30.0,2.0,17.75,12.497499,18.0,16.0,25.0,8.0,10.0
813,11.0,3.0,6.0,1.0,6.0,11.0,0.0,3.0,8.0,0.0,3.6666667,3.2998316,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2.4677925,3.0,2.0,6.0,0.0,2.75,2.1650636,18.0,10.0,16.0,10.0,13.0
814,9.0,6.0,9.0,1.0,9.0,7.0,2.0,3.0,6.0,0.0,3.0,2.4494898,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,1.5132746,2.0,0.0,7.0,0.0,2.25,2.8613808,18.0,3.0,12.0,8.0,33.0
815,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.33333334,0.47140452,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,1.0,0.0,0.0,0.25,0.4330127,16.5,4.0,38.0,37.0,38.0
816,247.0,30.0,37.0,1.1891892,44.0,239.0,8.0,53.0,194.0,0.0,82.333336,81.87117,194.0,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,24.7,57.709705,12.0,176.0,59.0,0.0,61.75,69.54989,18.0,13.0,26.0,17.0,39.0
817,39.0,28.0,35.0,1.0285715,36.0,33.0,6.0,27.0,12.0,0.0,13.0,11.045361,12.0,22.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.9,7.077429,7.0,16.0,15.0,1.0,9.75,6.1390147,18.0,5.0,37.0,35.0,40.0
818,34.0,12.0,13.0,1.0769231,14.0,34.0,0.0,5.0,26.0,3.0,11.333333,10.402991,26.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.4,7.709734,21.0,3.0,10.0,0.0,8.5,8.077747,19.5,11.0,18.0,29.0,22.0
819,37.0,17.0,21.0,1.0952381,23.0,36.0,1.0,23.0,14.0,0.0,12.333333,9.46338,14.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.7,7.1,1.0,15.0,21.0,0.0,9.25,9.01041,21.0,15.0,30.0,42.0,29.0
820,53.0,18.0,22.0,1.2272727,27.0,51.0,2.0,34.0,19.0,0.0,17.666666,13.912424,15.0,30.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,5.3,9.360022,21.0,14.0,14.0,4.0,13.25,6.0570207,23.0,7.0,9.0,8.0,3.0
821,34.0,5.0,11.0,1.1818181,13.0,34.0,0.0,29.0,5.0,0.0,11.333333,12.657891,5.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.4,8.333067,29.0,1.0,4.0,0.0,8.5,11.926861,23.0,9.0,8.0,9.0,8.0
822,11.0,1.0,6.0,1.3333334,8.0,10.0,1.0,6.0,5.0,0.0,3.6666667,2.6246693,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2.2113345,8.0,1.0,2.0,0.0,2.75,3.112475,21.0,14.0,14.0,5.0,17.0
823,3.0,3.0,3.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,1.4142135,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.9,0.0,2.0,1.0,0.0,0.75,0.8291562,19.5,41.0,49.0,12.0,9.0
824,102.0,41.0,44.0,1.25,55.0,101.0,1.0,95.0,7.0,0.0,34.0,43.228077,7.0,86.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,10.2,25.46684,11.0,71.0,17.0,3.0,25.5,26.734808,21.0,61.0,14.0,18.0,38.0
825,22.0,4.0,10.0,1.4,14.0,20.0,2.0,18.0,4.0,0.0,7.3333335,7.7172246,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,5.4,10.0,0.0,12.0,0.0,5.5,5.545268,22.0,7.0,41.0,14.0,35.0
826,7.0,4.0,6.0,1.1666666,7.0,6.0,1.0,6.0,1.0,0.0,2.3333333,2.6246693,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7,1.4866068,3.0,1.0,3.0,0.0,1.75,1.299038,16.5,15.0,6.0,17.0,14.0
827,6.0,5.0,5.0,1.0,5.0,3.0,3.0,4.0,2.0,0.0,2.0,1.6329932,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.6,0.9165151,3.0,0.0,3.0,0.0,1.5,1.5,16.0,11.0,9.0,11.0,10.0
828,4.0,4.0,4.0,1.0,4.0,4.0,0.0,1.0,3.0,0.0,1.3333334,1.2472191,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9165151,0.0,0.0,3.0,1.0,1.0,1.2247449,16.0,6.0,29.0,4.0,31.0
829,8.0,4.0,4.0,1.0,4.0,8.0,0.0,1.0,7.0,0.0,2.6666667,3.091206,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.0880613,7.0,0.0,1.0,0.0,2.0,2.9154758,16.0,3.0,9.0,34.0,42.0
830,19.0,10.0,12.0,1.0833334,13.0,19.0,0.0,6.0,13.0,0.0,6.3333335,5.312459,12.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3.8065732,7.0,0.0,10.0,2.0,4.75,3.9607449,15.0,29.0,31.0,39.0,35.0
831,4.0,2.0,3.0,1.0,3.0,4.0,0.0,2.0,2.0,0.0,1.3333334,0.94280905,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,2.0,0.0,2.0,0.0,1.0,1.0,15.0,18.0,33.0,49.0,8.0
832,7.0,3.0,6.0,1.1666666,7.0,6.0,1.0,3.0,4.0,0.0,2.3333333,1.6996732,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.1874342,1.0,0.0,5.0,1.0,1.75,1.9202864,15.0,12.0,6.0,15.0,33.0
833,14.0,5.0,7.0,1.0,7.0,14.0,0.0,2.0,12.0,0.0,4.6666665,5.2493386,10.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4,2.9393878,2.0,2.0,10.0,0.0,3.5,3.8405728,16.0,27.0,18.0,17.0,14.0
834,12.0,4.0,4.0,1.0,4.0,12.0,0.0,1.0,11.0,0.0,4.0,4.9665546,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,3.2802439,10.0,0.0,1.0,1.0,3.0,4.0620193,15.0,18.0,20.0,10.0,4.0
835,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.6666667,0.47140452,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.4,1.0,0.0,1.0,0.0,0.5,0.5,15.0,8.0,23.0,14.0,11.0
836,8.0,2.0,3.0,1.0,3.0,2.0,6.0,0.0,8.0,0.0,2.6666667,3.7712362,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.4,1.0,0.0,1.0,6.0,2.0,2.345208,14.0,24.0,20.0,27.0,18.0
837,13.0,5.0,7.0,1.2857143,9.0,10.0,3.0,0.0,13.0,0.0,4.3333335,6.1282587,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.2878563,6.0,2.0,4.0,1.0,3.25,1.9202864,14.0,21.0,12.0,26.0,16.0
838,14.0,9.0,10.0,1.1,11.0,8.0,6.0,1.0,13.0,0.0,4.6666665,5.9066815,10.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3.0066593,7.0,0.0,5.0,2.0,3.5,2.6925824,14.0,8.0,24.0,36.0,11.0
839,20.0,8.0,13.0,1.0,13.0,19.0,1.0,3.0,17.0,0.0,6.6666665,7.408704,14.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.171331,4.0,4.0,10.0,2.0,5.0,3.0,14.0,19.0,12.0,37.0,11.0
840,11.0,7.0,8.0,1.0,8.0,11.0,0.0,4.0,7.0,0.0,3.6666667,2.8674417,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2.3,6.0,0.0,3.0,2.0,2.75,2.1650636,14.0,25.0,8.0,16.0,18.0
841,4.0,3.0,3.0,1.0,3.0,4.0,0.0,2.0,2.0,0.0,1.3333334,0.94280905,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,2.0,0.0,1.0,1.0,1.0,0.70710677,14.0,11.0,15.0,14.0,8.0
842,13.0,7.0,9.0,1.2222222,11.0,10.0,3.0,3.0,10.0,0.0,4.3333335,4.189935,10.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.3,2.9681644,8.0,0.0,2.0,3.0,3.25,2.9474566,14.0,21.0,15.0,11.0,17.0
843,4.0,4.0,4.0,1.0,4.0,4.0,0.0,1.0,3.0,0.0,1.3333334,1.2472191,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9165151,1.0,0.0,3.0,0.0,1.0,1.2247449,14.0,16.0,3.0,15.0,15.0
844,15.0,2.0,5.0,1.0,5.0,14.0,1.0,2.0,13.0,0.0,5.0,5.715476,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.5566838,1.0,5.0,9.0,0.0,3.75,3.5619516,14.0,9.0,25.0,16.0,18.0
845,34.0,11.0,13.0,1.1538461,15.0,31.0,3.0,16.0,18.0,0.0,11.333333,8.055364,6.0,10.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,3.4,4.476606,18.0,6.0,10.0,0.0,8.5,6.538348,14.0,27.0,23.0,16.0,31.0
846,7.0,5.0,6.0,1.0,6.0,7.0,0.0,4.0,3.0,0.0,2.3333333,1.6996732,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.4177446,3.0,0.0,4.0,0.0,1.75,1.7853571,14.0,20.0,14.0,10.0,16.0
847,6.0,4.0,4.0,1.0,4.0,6.0,0.0,3.0,3.0,0.0,2.0,1.4142135,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,0.0,0.0,6.0,0.0,1.5,2.598076,14.0,12.0,11.0,29.0,10.0
848,3.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,0.0,0.0,1.0,1.4142135,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.64031243,1.0,1.0,1.0,0.0,0.75,0.4330127,13.0,12.0,5.0,15.0,5.0
849,19.0,5.0,8.0,1.0,8.0,19.0,0.0,18.0,1.0,0.0,6.3333335,8.259674,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,5.374942,1.0,9.0,5.0,4.0,4.75,2.8613808,14.0,18.0,6.0,39.0,19.0
850,13.0,6.0,7.0,1.0,7.0,13.0,0.0,6.0,7.0,0.0,4.3333335,3.091206,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.6095977,11.0,0.0,2.0,0.0,3.25,4.5483513,13.5,7.0,13.0,16.0,1.0
851,6.0,2.0,4.0,1.0,4.0,3.0,3.0,3.0,3.0,0.0,2.0,1.4142135,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,3.0,1.0,2.0,0.0,1.5,1.118034,13.0,8.0,8.0,20.0,1.0
852,8.0,5.0,6.0,1.0,6.0,8.0,0.0,5.0,3.0,0.0,2.6666667,2.0548046,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.6613247,1.0,0.0,5.0,2.0,2.0,1.8708287,13.0,14.0,4.0,14.0,7.0
853,13.0,4.0,6.0,1.0,6.0,10.0,3.0,7.0,6.0,0.0,4.3333335,3.091206,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3,2.3685439,7.0,1.0,5.0,0.0,3.25,2.8613808,13.0,8.0,27.0,21.0,9.0
854,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.33333334,0.47140452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,1.0,0.0,0.0,0.25,0.4330127,12.5,16.0,21.0,70.0,7.0
855,9.0,4.0,6.0,1.3333334,8.0,7.0,2.0,5.0,4.0,0.0,3.0,2.1602468,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.8138357,5.0,3.0,1.0,0.0,2.25,1.9202864,11.5,16.0,13.0,161.0,3.0
856,5.0,2.0,2.0,1.0,2.0,5.0,0.0,0.0,5.0,0.0,1.6666666,2.3570225,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,1.024695,5.0,0.0,0.0,0.0,1.25,2.1650636,11.5,3.0,21.0,170.0,13.0
857,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.33333334,0.47140452,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,1.0,0.0,0.0,0.0,0.25,0.4330127,11.0,27.0,28.0,252.0,3.0
858,7.0,5.0,5.0,1.0,5.0,3.0,4.0,5.0,1.0,1.0,2.3333333,1.8856181,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.5524175,2.0,1.0,4.0,0.0,1.75,1.47902,11.0,10.0,3.0,58.0,2.0
859,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.33333334,0.47140452,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,1.0,0.0,0.25,0.4330127,10.0,28.0,21.0,155.0,44.0
860,8.0,2.0,3.0,1.0,3.0,8.0,0.0,1.0,7.0,0.0,2.6666667,3.091206,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.0880613,6.0,0.0,2.0,0.0,2.0,2.4494898,9.0,15.0,11.0,47.0,36.0
861,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.6666667,0.94280905,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.6,0.0,2.0,0.0,0.0,0.5,0.8660254,8.5,8.0,21.0,96.0,6.0
862,6.0,3.0,5.0,1.0,5.0,6.0,0.0,2.0,4.0,0.0,2.0,1.6329932,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6,0.9165151,6.0,0.0,0.0,0.0,1.5,2.598076,8.0,7.0,6.0,51.0,23.0
863,11.0,6.0,8.0,1.0,8.0,11.0,0.0,8.0,3.0,0.0,3.6666667,3.2998316,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1,2.3853722,2.0,0.0,7.0,2.0,2.75,2.58602,8.5,25.0,8.0,67.0,28.0
864,19.0,5.0,7.0,1.0,7.0,16.0,3.0,4.0,15.0,0.0,6.3333335,6.342099,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,4.526588,12.0,4.0,3.0,0.0,4.75,4.43706,8.5,70.0,16.0,28.0,4.0
865,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.33333334,0.47140452,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,1.0,0.0,0.0,0.0,0.25,0.4330127,8.0,39.0,3.0,50.0,38.0
866,5.0,3.0,3.0,1.3333334,4.0,5.0,0.0,2.0,3.0,0.0,1.6666666,1.2472191,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.92195445,4.0,0.0,1.0,0.0,1.25,1.6393596,8.0,13.0,25.0,431.0,12.0
867,8.0,6.0,6.0,1.0,6.0,4.0,4.0,4.0,4.0,0.0,2.6666667,1.8856181,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.6,4.0,0.0,4.0,0.0,2.0,2.0,8.0,17.0,7.0,61.0,3.0
868,7.0,4.0,5.0,1.0,5.0,7.0,0.0,2.0,5.0,0.0,2.3333333,2.0548046,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.7,1.1,4.0,2.0,1.0,0.0,1.75,1.47902,8.0,19.0,3.0,23.0,9.0
869,7.0,5.0,6.0,1.1666666,7.0,4.0,3.0,5.0,2.0,0.0,2.3333333,2.0548046,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,1.4866068,0.0,0.0,6.0,1.0,1.75,2.4874685,7.5,4.0,8.0,18.0,24.0
870,3.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,0.8164966,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3,0.45825756,1.0,0.0,2.0,0.0,0.75,0.8291562,7.0,1.0,24.0,22.0,7.0
871,6.0,3.0,4.0,1.0,4.0,6.0,0.0,4.0,2.0,0.0,2.0,1.6329932,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2806249,4.0,0.0,2.0,0.0,1.5,1.6583124,7.0,14.0,10.0,131.0,14.0
872,5.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,1.0,0.0,1.6666666,1.6996732,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.92195445,3.0,1.0,1.0,0.0,1.25,1.0897248,7.0,40.0,6.0,54.0,9.0
873,5.0,5.0,5.0,1.0,5.0,5.0,0.0,3.0,2.0,0.0,1.6666666,1.2472191,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.8062258,2.0,1.0,2.0,0.0,1.25,0.8291562,7.0,16.0,8.0,35.0,10.0
874,4.0,2.0,3.0,1.0,3.0,4.0,0.0,0.0,3.0,1.0,1.3333334,1.2472191,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,2.0,0.0,2.0,0.0,1.0,1.0,7.0,274.0,6.0,31.0,5.0
875,6.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,0.0,2.0,1.6329932,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2806249,0.0,0.0,2.0,4.0,1.5,1.6583124,7.0,25.0,5.0,34.0,8.0
876,12.0,4.0,4.0,1.25,5.0,6.0,6.0,10.0,2.0,0.0,4.0,4.3204937,1.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,1.2,2.9597297,0.0,0.0,12.0,0.0,3.0,5.196152,7.0,25.0,1.0,5.0,2.0
877,10.0,9.0,10.0,1.0,10.0,7.0,3.0,3.0,7.0,0.0,3.3333333,2.8674417,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6124516,2.0,0.0,7.0,1.0,2.5,2.6925824,7.0,5.0,2.0,40.0,6.0
878,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.6666667,0.94280905,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,1.0,1.0,0.0,0.5,0.5,7.0,15.0,10.0,23.0,85.0
879,7.0,4.0,5.0,1.0,5.0,4.0,3.0,5.0,2.0,0.0,2.3333333,2.0548046,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.7,1.2688577,3.0,2.0,2.0,0.0,1.75,1.0897248,7.0,5.0,6.0,22.0,29.0
880,8.0,2.0,4.0,1.0,4.0,8.0,0.0,5.0,3.0,0.0,2.6666667,2.0548046,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,1.5362291,7.0,0.0,0.0,1.0,2.0,2.9154758,7.5,32.0,2.0,30.0,8.0
881,4.0,3.0,4.0,1.0,4.0,3.0,1.0,2.0,2.0,0.0,1.3333334,0.94280905,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.66332495,2.0,0.0,2.0,0.0,1.0,1.0,7.5,22.0,12.0,66.0,27.0
882,23.0,9.0,11.0,1.0909091,12.0,22.0,1.0,13.0,10.0,0.0,7.6666665,5.5577774,8.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.3,4.2906876,17.0,1.0,3.0,2.0,5.75,6.533567,7.5,11.0,21.0,9.0,16.0
883,5.0,3.0,5.0,1.0,5.0,3.0,2.0,4.0,1.0,0.0,1.6666666,1.6996732,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.2041595,2.0,0.0,3.0,0.0,1.25,1.299038,7.0,7.0,4.0,19.0,2.0
884,4.0,4.0,4.0,1.0,4.0,4.0,0.0,3.0,1.0,0.0,1.3333334,1.2472191,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9165151,2.0,0.0,2.0,0.0,1.0,1.0,7.0,4.0,12.0,37.0,10.0
885,9.0,6.0,7.0,1.0,7.0,9.0,0.0,2.0,7.0,0.0,3.0,2.9439204,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.118962,5.0,0.0,4.0,0.0,2.25,2.2776084,7.0,15.0,7.0,31.0,7.0
886,15.0,11.0,11.0,1.0,11.0,11.0,4.0,10.0,5.0,0.0,5.0,4.082483,4.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0740852,3.0,0.0,12.0,0.0,3.75,4.918079,7.5,55.0,7.0,29.0,13.0
887,8.0,2.0,5.0,1.4,7.0,8.0,0.0,8.0,0.0,0.0,2.6666667,3.7712362,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.4,0.0,0.0,8.0,0.0,2.0,3.4641016,8.0,60.0,12.0,12.0,4.0
888,13.0,6.0,7.0,1.1428572,8.0,10.0,3.0,10.0,3.0,0.0,4.3333335,4.189935,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.9681644,6.0,2.0,5.0,0.0,3.25,2.384848,8.0,50.0,8.0,43.0,4.0
889,4.0,2.0,4.0,1.0,4.0,4.0,0.0,1.0,3.0,0.0,1.3333334,1.2472191,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9165151,1.0,0.0,1.0,2.0,1.0,0.70710677,8.0,10.0,17.0,18.0,12.0
890,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.6666667,0.47140452,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.4,1.0,0.0,1.0,0.0,0.5,0.5,8.0,15.0,2.0,20.0,4.0
